Date,Open,High,Low,Close,Volume,Currency,Ticker
2021-11-18,431.4400,432.1700,428.8000,431.8600,4736823,USD,VOO
2021-11-17,431.2400,431.3900,429.8400,430.3700,3764856,USD,VOO
2021-11-16,429.5200,432.5900,429.4721,431.4100,3266998,USD,VOO
2021-11-15,430.9500,431.0050,428.6500,429.7700,3122286,USD,VOO
2021-11-12,427.6600,430.1700,426.7300,429.5700,3643591,USD,VOO
2021-11-11,427.7000,427.8200,426.3900,426.4000,3634631,USD,VOO
2021-11-10,428.0900,429.7300,424.8100,426.2600,6350658,USD,VOO
2021-11-09,431.5600,431.7500,428.3400,429.7200,4652610,USD,VOO
2021-11-08,431.8800,432.3400,430.5000,431.2300,3511610,USD,VOO
2021-11-05,431.5500,432.7600,429.3000,430.7100,4942933,USD,VOO
2021-11-04,427.8500,429.3700,427.5400,429.2500,4287284,USD,VOO
2021-11-03,424.1400,427.6600,423.6900,427.2500,3562910,USD,VOO
2021-11-02,423.1500,424.9600,423.0100,424.6900,2957781,USD,VOO
2021-11-01,423.1900,423.5700,421.2800,423.0500,3824661,USD,VOO
2021-10-29,419.1500,422.5150,418.8700,422.1600,4637741,USD,VOO
2021-10-28,418.7800,421.4400,418.7500,421.4100,3643561,USD,VOO
2021-10-27,419.6600,420.2900,417.2800,417.3300,2873514,USD,VOO
2021-10-26,420.2700,421.5294,418.8600,419.1500,3085261,USD,VOO
2021-10-25,417.6400,419.1400,415.9300,418.7500,2511465,USD,VOO
2021-10-22,416.5800,418.0000,414.7000,416.5900,3648855,USD,VOO
2021-10-21,415.3800,417.2400,414.9449,417.0100,2579450,USD,VOO
2021-10-20,414.7400,416.2200,414.6500,415.9900,3208156,USD,VOO
2021-10-19,412.7400,414.3800,412.1400,414.3800,2838262,USD,VOO
2021-10-18,408.2000,411.4600,407.5300,411.1800,3402670,USD,VOO
2021-10-15,408.9200,410.2600,408.2750,409.9300,3501619,USD,VOO
2021-10-14,403.7000,406.9500,403.2200,406.7600,3788390,USD,VOO
