,SimFinId,Ticker,Fiscal Period,Fiscal Year,Report Date,Publish Date,Restated Date,Source,TTM,Value Check,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
0,111052,AAPL,Q1,2020,2019-12-31,2020-01-29,2021-01-28,https://www.sec.gov/Archives/edgar/data/320193/000032019321000010/0000320193-21-000010-index.htm,False,True,28385000000,108292000000,34205000000,0.38355,0.27847,0.24217,0.24836,0.06528,1.53827,1.59778,2.80447,0.31793,1.25911,1.24792,5.19922,5.06966,1.93685,0.20039,8
1,111052,AAPL,Q2,2020,2020-03-31,2020-05-01,2021-04-29,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/0000320193-21-000056-index.htm,False,True,15639000000,109507000000,13670000000,0.38362,0.22041,0.19291,0.14344,0.03511,1.21522,1.49596,3.08543,0.34178,0.645,0.63847,3.34356,4.49674,0.78381,0.19352,8
2,111052,AAPL,Q3,2020,2020-06-30,2020-07-31,2021-07-28,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/0000320193-21-000065-index.htm,False,True,15843000000,112723000000,15732000000,0.37999,0.21933,0.18854,0.15568,0.03546,1.39803,1.46945,3.39036,0.35521,0.65234,0.64601,3.45994,4.19019,0.91198,0.21194,7
3,111052,AAPL,Q4,2020,2020-09-30,2020-10-30,2021-07-28,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/0000320193-21-000065-index.htm,False,True,17477000000,112436000000,21798000000,0.38160,0.22837,0.19588,0.19396,0.03913,1.72003,1.36360,3.95704,0.34714,0.74295,0.73439,3.79291,3.83049,1.2779,0.20583,6
4,111052,AAPL,Q1,2021,2020-12-31,2021-01-28,2021-01-28,https://www.sec.gov/Archives/edgar/data/320193/000032019321000010/0000320193-21-000010-index.htm,False,True,36200000000,112043000000,42879000000,0.39778,0.30092,0.25803,0.43421,0.08122,1.49118,1.16300,4.34631,0.31646,1.69795,1.68023,6.58035,3.91045,2.53196,0.21334,7
5,111052,AAPL,Q2,2021,2021-03-31,2021-04-29,2021-04-29,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/0000320193-21-000056-index.htm,False,True,30300000000,121645000000,28633000000,0.42506,0.30701,0.26377,0.34158,0.07009,1.21172,1.14175,3.87377,0.36080,1.41045,1.39582,5.34719,4.12917,1.70908,0.20575,7
6,111052,AAPL,Q3,2021,2021-06-30,2021-07-28,2021-07-28,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/0000320193-21-000065-index.htm,False,True,26958000000,121791000000,22793000000,0.43293,0.29626,0.26701,0.33827,0.06592,1.04824,1.06189,4.13130,0.36924,1.29088,1.27745,4.83451,3.81613,1.35316,0.22364,6
7,111052,AAPL,Q4,2021,2021-09-30,2021-10-29,2021-10-29,https://www.sec.gov/Archives/edgar/data/320193/000032019321000010/0000320193-21-000010-index.htm,False,True,26775000000,124719000000,24459000000,0.42195,0.28534,0.24653,0.32574,0.05855,1.19016,1.07455,4.56351,0.35532,1.22006,1.20736,4.94886,3.74548,1.45206,0.2161,6
